Date,Cell,Wave_No,Linescan,Condition,Inc_time_min,Animal,Animal_No,filename,Cyto_tau,Cyto_T50,Cyto_DFF0,Cyto_Wave_Speed,Freq_waves_Hz,Cyto_Notes,Blank_SR_col,SR_tau,SR_T50,SR_DFF0,SR_Baseline,SR_Notes,Experiment,For_Analysis,Treatment
2020-05-23,A,W1,LS1,Control,0,CPVT-HET,8335,20200523 P3 CS2 Cell A0001.oib,104.80895,52.00945,1.39846,106.2581,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS2,Control,0,CPVT-HET,8335,20200523 P3 CS2 Cell A0002.oib,107.34237,52.43492,1.43392,107.925,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS2,Control,0,CPVT-HET,8335,20200523 P3 CS2 Cell A0002.oib,111.95408,56.21323,1.52447,115.6507,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS4,cAMP,3,CPVT-HET,8335,20200523 P3 CS2 Cell A0004.oib,86.1984,41.69156,1.96157,111.748,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS5,cAMP,3,CPVT-HET,8335,20200523 P3 CS2 Cell A0005.oib,83.24512,37.75607,1.96395,110.3002,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS5,cAMP,3,CPVT-HET,8335,20200523 P3 CS2 Cell A0005.oib,83.99889,39.79324,1.82611,103.96,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS2 Cell A0006.oib,84.52895,41.76438,1.74084,123.8892,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS2 Cell A0006.oib,85.61266,39.77745,1.93465,122.5083,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS2 Cell A0007.oib,82.05709,39.97911,1.95975,130.9026,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS2 Cell A0007.oib,82.59943,41.08544,1.81704,119.9909,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS2 Cell A0008.oib,82.98431,41.05077,1.59617,109.5154,0.45,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS2 Cell A0008.oib,83.71031,40.58592,1.62505,109.8476,0.45,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS2 Cell A0009.oib,92.42111,42.49112,1.73869,113.1142,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W2,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS2 Cell A0009.oib,80.38614,41.5179,1.51169,117.092,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-23,A,W1,LS1,Control,0,CPVT-HET,8335,20200523 P3 CS3 Cell A0001.oib,123.163,54.254,1.289,103.4837,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS2,Control,0,CPVT-HET,8335,20200523 P3 CS3 Cell A0002.oib,127.432,56.012,1.338,98.2878,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS4,cAMP,3,CPVT-HET,8335,20200523 P3 CS3 Cell A0004.oib,94.255,43.427,1.689,107.0441,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W2,LS4,cAMP,3,CPVT-HET,8335,20200523 P3 CS3 Cell A0004.oib,92.85,45.12,1.645,105.323,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS5,cAMP,3,CPVT-HET,8335,20200523 P3 CS3 Cell A0005.oib,87.514,40.715,1.595,102.883,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS3 Cell A0006.obi,97.256,43.992,1.474,95.3308,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W2,LS6,cAMP,5,CPVT-HET,8335,20200523 P3 CS3 Cell A0006.obi,98.144,43.457,1.42,99.5661,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS3 Cell A0007.oib,95.338,44.184,1.619,104.2366,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W2,LS7,cAMP,5,CPVT-HET,8335,20200523 P3 CS3 Cell A0007.oib,91.913,42.215,1.477,100.6575,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS3 Cell A0008.oib,93.364,43.952,1.332,100.9128,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W2,LS8,cAMP,7,CPVT-HET,8335,20200523 P3 CS3 Cell A0008.oib,98.548,46.404,1.284,151.0064,0.4,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W1,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS3 Cell A0009.oib,98.865,44.274,1.287,100.1877,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-23,A,W2,LS9,cAMP,7,CPVT-HET,8335,20200523 P3 CS3 Cell A0009.oib,93.277,42.077,1.373,102.7233,0.5,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,cAMP
2020-05-30,A,W1,LS1,Control,0,CPVT-WT,8334,20200523 P1 CS1 Cell A0001.oib,111.227,53.119,1.805,98.3656,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS1,Control,0,CPVT-WT,8334,20200523 P1 CS1 Cell A0001.oib,116.722,53.151,1.949,92.735,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS2,Control,0,CPVT-WT,8334,20200530 P1 CS1 Cell A0002.oib,132.634,61.383,1.937,90.0016,0.1,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS4,cAMP,3,CPVT-WT,8334,20200530 P1 CS1 Cell A0004.oib,85.563,38.48,2.245,85.667,0.4,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS5,cAMP,3,CPVT-WT,8334,20200530 P1 CS1 Cell A0005.oib,86.213,41.797,2.33,90.9815,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS5,cAMP,3,CPVT-WT,8334,20200530 P1 CS1 Cell A0005.oib,82.855,37.922,2.476,101.3599,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS6,cAMP,5,CPVT-WT,8334,20200530 P1 CS1 Cell A0006.oib,87.367,39.338,2.337,90.5015,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS6,cAMP,5,CPVT-WT,8334,20200530 P1 CS1 Cell A0006.oib,87.337,42.497,2.199,88.9485,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS7,cAMP,5,CPVT-WT,8334,20200530 P1 CS1 Cell A0007.oib,86.213,42.843,2.336,102.0236,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS7,cAMP,5,CPVT-WT,8334,20200530 P1 CS1 Cell A0007.oib,91.238,42.827,2.364,98.9855,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS8,cAMP,7,CPVT-WT,8334,20200530 P1 CS1 Cell A0008.oib,93.141,44.716,2.208,88.8996,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS8,cAMP,7,CPVT-WT,8334,20200530 P1 CS1 Cell A0008.oib,81.456,40.304,2.119,95.6184,0.45,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS9,cAMP,7,CPVT-WT,8334,20200530 P1 CS1 Cell A0009.oib,92.038,44.775,2.309,98.3881,0.35,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W2,LS9,cAMP,7,CPVT-WT,8334,20200530 P1 CS1 Cell A0009.oib,93.988,46.819,2.365,103.0114,0.35,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,cAMP
2020-05-30,A,W1,LS1,Control,0,CPVT-WT,8334,20200530 P2 CS2 Cell A0001.oib,127.249,60.827,1.701,81.012,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W2,LS1,Control,0,CPVT-WT,8334,20200530 P2 CS2 Cell A0001.oib,123.814,60.586,1.972,86.5559,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W1,LS2,Control,0,CPVT-WT,8334,20200530 P2 CS2 Cell A0002.oib,118,58.256,1.847,86.4301,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W1,LS4,Fab,3,CPVT-WT,8334,20200530 P2 CS2 Cell A0004.oib,87.275,42.915,1.45,103.1404,1.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W2,LS4,Fab,3,CPVT-WT,8334,20200530 P2 CS2 Cell A0004.oib,83.483,42.615,1.466,106.468,1.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W3,LS4,Fab,3,CPVT-WT,8334,20200530 P2 CS2 Cell A0004.oib,88.193,43.143,1.357,87.0127,1.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W1,LS5,Fab,5,CPVT-WT,8334,20200530 P2 CS2 Cell A0005.oib,94.156,43.676,1.763,74.755,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W2,LS5,Fab,5,CPVT-WT,8334,20200530 P2 CS2 Cell A0005.oib,95.577,46.723,1.639,81.4392,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W3,LS5,Fab,5,CPVT-WT,8334,20200530 P2 CS2 Cell A0005.oib,91.652,44.419,1.688,95.0531,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W1,LS6,Fab,7,CPVT-WT,8334,20200530 P2 CS2 Cell A0006.oib,86.08,44.262,1.799,107.3282,0.75,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W2,LS6,Fab,7,CPVT-WT,8334,20200530 P2 CS2 Cell A0006.oib,86.653,45.157,1.704,107.0123,0.75,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W3,LS6,Fab,7,CPVT-WT,8334,20200530 P2 CS2 Cell A0006.oib,90.954,45.594,1.9,86.8951,0.75,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-05-30,A,W1,LS1,Control,0,CPVT-WT,8334,20200530 P2 CS3 Cell A0001.oib,125.887,56.086,1.725,85.6998,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS2,Control,0,CPVT-WT,8334,20200530 P2 CS3 Cell A0002.oib,121.04,63.813,1.977,105.6001,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS2,Control,0,CPVT-WT,8334,20200530 P2 CS3 Cell A0002.oib,125.172,63.632,2.193,109.8447,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS4,cAMP,3,CPVT-WT,8334,20200530 P2 CS3 Cell A0004.oib,124.819,59.497,1.867,104.1589,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS5,cAMP,3,CPVT-WT,8334,20200530 P2 CS3 Cell A0005.oib,109.68,54.948,1.702,98.0141,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS5,cAMP,3,CPVT-WT,8334,20200530 P2 CS3 Cell A0005.oib,116.507,57.566,2.072,118.967,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS6,cAMP,5,CPVT-WT,8334,20200530 P2 CS3 Cell A0006.oib,99.321,43.653,1.975,106.0617,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS6,cAMP,5,CPVT-WT,8334,20200530 P2 CS3 Cell A0006.oib,97.374,47.089,1.999,99.6617,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS7,cAMP,5,CPVT-WT,8334,20200530 P2 CS3 Cell A0007.oib,93.35,46.095,2.036,119.8487,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS7,cAMP,5,CPVT-WT,8334,20200530 P2 CS3 Cell A0007.oib,98.715,45.708,1.876,96.5789,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS8,cAMP,7,CPVT-WT,8334,20200530 P2 CS3 Cell A0008.oib,92.467,47.105,1.972,119.2554,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS8,cAMP,7,CPVT-WT,8334,20200530 P2 CS3 Cell A0008.oib,92.52,45.539,2.122,109.8386,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS9,cAMP,7,CPVT-WT,8334,20200530 P2 CS3 Cell A0009.oib,90.051,45.616,2.623,123.8225,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W2,LS9,cAMP,7,CPVT-WT,8334,20200530 P2 CS3 Cell A0009.oib,101.848,48.265,1.834,101.5176,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-05-30,A,W1,LS1,Control,0,CPVT-WT,8334,20200530 P3 CS1 Cell A0001.oib,108.696,51.846,1.911,74.8294,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS2,Control,0,CPVT-WT,8334,20200530 P3 CS1 Cell A0002.oib,110.466,52.323,2.053,82.581,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W2,LS2,Control,0,CPVT-WT,8334,20200530 P3 CS1 Cell A0002.oib,108.141,50.947,2.068,87.6995,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS4,cAMP,3,CPVT-WT,8334,20200530 P3 CS1 Cell A0004.oib,128.862,54.544,1.449,72.6078,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS5,cAMP,3,CPVT-WT,8334,20200530 P3 CS1 Cell A0005.oib,100.088,47.906,1.755,89.7481,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W2,LS5,cAMP,3,CPVT-WT,8334,20200530 P3 CS1 Cell A0005.oib,108.673,50.968,1.803,85.125,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS6,cAMP,5,CPVT-WT,8334,20200530 P3 CS1 Cell A0005.oib,100.343,48.535,1.763,89.7778,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W2,LS6,cAMP,5,CPVT-WT,8334,20200530 P3 CS1 Cell A0005.oib,105.118,49.581,1.791,85.0129,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS7,cAMP,5,CPVT-WT,8334,20200530 P3 CS1 Cell A0006.oib,96.77,44.73,2.175,95.9841,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W2,LS7,cAMP,5,CPVT-WT,8334,20200530 P3 CS1 Cell A0006.oib,91.827,43.248,2.203,81.2045,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS8,cAMP,7,CPVT-WT,8334,20200530 P3 CS1 Cell A0008.oib,78.743,38.884,2.548,111.1984,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W2,LS8,cAMP,7,CPVT-WT,8334,20200530 P3 CS1 Cell A0008.oib,82.868,40.773,2.515,104.061,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS9,cAMP,7,CPVT-WT,8334,20200530 P3 CS1 Cell A0009.oib,90.462,41.595,2.397,110.7048,0.35,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-05-30,A,W1,LS1,Control,0,CPVT-WT,8334,20200530 P3 CS2 Cell A0001.oib,128.26,64.474,2.394,111.5674,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS4,cAMP,3,CPVT-WT,8334,20200530 P3 CS2 Cell A0004.oib,91.043,48.163,3.034,124.0769,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS5,cAMP,3,CPVT-WT,8334,20200530 P3 CS2 Cell A0005.oib,91.92,47.859,2.882,99.6931,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W2,LS5,cAMP,3,CPVT-WT,8334,20200530 P3 CS2 Cell A0005.oib,91.689,47.497,3.006,122.1279,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS6,cAMP,5,CPVT-WT,8334,20200530 P3 CS2 Cell A0006.oib,91.694,48.308,3.031,119.5797,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W2,LS6,cAMP,5,CPVT-WT,8334,20200530 P3 CS2 Cell A0006.oib,91.436,49.209,3.096,125.2494,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS7,cAMP,5,CPVT-WT,8334,20200530 P3 CS2 Cell A0007.oib,96.941,49.753,2.774,132.0488,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS8,cAMP,7,CPVT-WT,8334,20200530 P3 CS2 Cell A0008.oib,92.697,48.2,2.963,129.7863,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W2,LS9,cAMP,7,CPVT-WT,8334,20200530 P3 CS2 Cell A0009.oib,90.734,46.919,2.708,100.5806,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-05-30,A,W1,LS9,cAMP,7,CPVT-WT,8334,20200530 P3 CS2 Cell A0009.oib,97.57,50.91,2.992,118.6359,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,cAMP
2020-06-06,A,W1,LS1,Control,0,CPVT-HET,8549,20200606 P1 CS1 Cell A0001.oib,112.334,56.851,1.43,83.6893,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W2,LS1,Control,0,CPVT-HET,8549,20200606 P1 CS1 Cell A0001.oib,109.796,54.22,1.506,85.6794,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W2,LS2,Control,0,CPVT-HET,8549,20200606 P1 CS1 Cell A0002.oib,115.641,56.22,1.407,80.5817,0.15,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W1,LS4,Fab,3,CPVT-HET,8549,20200606 P1 CS1 Cell A0004.oib,74.678,36.785,1.096,77.2937,0.95,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W2,LS4,Fab,3,CPVT-HET,8549,20200606 P1 CS1 Cell A0004.oib,73.24,36.806,1.203,90.2797,0.95,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W1,LS5,Fab,5,CPVT-HET,8549,20200606 P1 CS1 Cell A0005.oib,71.904,37.689,1.18,95.7398,0.9,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W2,LS5,Fab,5,CPVT-HET,8549,20200606 P1 CS1 Cell A0005.oib,73.987,37.322,1.345,92.5268,0.9,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W3,LS5,Fab,5,CPVT-HET,8549,20200606 P1 CS1 Cell A0005.oib,81.804,39.719,1.184,73.7604,0.9,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W1,LS7,Fab,7,CPVT-HET,8549,20200606 P1 CS1 Cell A0006.oib,72.255,38.029,1.345,90.0837,0.55,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W2,LS7,Fab,7,CPVT-HET,8549,20200606 P1 CS1 Cell A0006.oib,74.467,38.518,1.388,79.7947,0.55,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W3,LS7,Fab,7,CPVT-HET,8549,20200606 P1 CS1 Cell A0006.oib,80.507,39.417,1.478,85.9949,0.55,NA,NA,NA,NA,NA,NA,NA,P1 CS1,TRUE,Fab
2020-06-06,A,W1,LS1,Control,0,CPVT-HET,8549,20200606 P2 CS1 Cell A0001.oib,108.317,51.716,1.78,84.9861,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS1,Control,0,CPVT-HET,8549,20200606 P2 CS1 Cell A0001.oib,105.62,50.767,1.743,87.3289,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W3,LS1,Control,0,CPVT-HET,8549,20200606 P2 CS1 Cell A0001.oib,102.899,50.76,1.761,85.0573,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS4,cAMP,3,CPVT-HET,8549,20200606 P2 CS1 Cell A0004.oib,72.982,37.032,2.116,99.6874,0.45,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS5,cAMP,3,CPVT-HET,8549,20200606 P2 CS1 Cell A0005.oib,80.292,38.985,2.385,99.4843,0.45,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS5,cAMP,3,CPVT-HET,8549,20200606 P2 CS1 Cell A0005.oib,79.762,39.8,2.401,102.648,0.45,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS6,cAMP,5,CPVT-HET,8549,20200606 P2 CS1 Cell A0006.oib,87.243,41.428,2.024,98.949,0.5,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS6,cAMP,5,CPVT-HET,8549,20200606 P2 CS1 Cell A0006.oib,83.684,39.14,1.975,93.8163,0.5,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS7,cAMP,5,CPVT-HET,8549,20200606 P2 CS1 Cell A0007.oib,87.613,40.768,2.225,101.445,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS7,cAMP,5,CPVT-HET,8549,20200606 P2 CS1 Cell A0007.oib,80.205,39.635,2.314,107.8103,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS8,cAMP,7,CPVT-HET,8549,20200606 P2 CS1 Cell A0008.oib,91.667,43.598,1.853,90.8939,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS8,cAMP,7,CPVT-HET,8549,20200606 P2 CS1 Cell A0008.oib,83.128,40.876,2.073,100.442,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS9,cAMP,7,CPVT-HET,8549,20200606 P2 CS1 Cell A0009.oib,88.738,41.97,2.171,90.2926,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W2,LS9,cAMP,7,CPVT-HET,8549,20200606 P2 CS1 Cell A0009.oib,83.266,39.58,1.916,99.1114,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-06-06,A,W1,LS1,Control,0,CPVT-HET,8549,20200606 P2 CS2 Cell A0001.oib,141.41,64.609,1.846,83.6258,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W1,LS2,Control,0,CPVT-HET,8549,20200606 P2 CS2 Cell A0002.oib,121.922,57.13,1.667,77.7619,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W2,LS2,Control,0,CPVT-HET,8549,20200606 P2 CS2 Cell A0002.oib,129.79,60.954,1.773,82.3056,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W1,LS4,Fab,3,CPVT-HET,8549,20200606 P2 CS2 Cell A0004.oib,75.189,37.85,1.382,95.2964,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W2,LS4,Fab,3,CPVT-HET,8549,20200606 P2 CS2 Cell A0004.oib,83.138,40.413,1.151,74.7351,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W1,LS5,Fab,3,CPVT-HET,8549,20200606 P2 CS2 Cell A0005.oib,82.861,43.178,1.216,77.1851,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-06-06,A,W1,LS6,Fab,5,CPVT-HET,8549,20200606 P2 CS2 Cell A0006.oib,73.918,36.695,1.456,97.818,0.6,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
